id,trim,subTrim,condition,isOneOwner,mileage,age,color,disp_cont,fuel,state,region,soundSystem,wheelType,wheelSize,featureCount, price 
23659,550,unsp,New,False,2,1,Black,4.6,Gasoline,IN,ENC,Premium,unsp,unsp,77," $113,275.00 "
23660,550,unsp,New,False,10,2,Blue,4.6,Gasoline,NJ,Mid,Premium,Alloy,unsp,64," $110,025.00 "
23661,550,unsp,New,False,10,2,Black,4.6,Gasoline,WI,ENC,unsp,unsp,unsp,54," $113,015.00 "
23662,550,unsp,New,False,23,2,Black,4.6,Gasoline,NH,New,unsp,unsp,unsp,59," $114,995.00 "
23665,550,unsp,New,False,71,1,Silver,4.6,Gasoline,CO,Mtn,unsp,unsp,19,21," $124,365.00 "
23666,550,unsp,New,False,14,1,Silver,4.6,Gasoline,NJ,Mid,unsp,unsp,20,5," $111,245.00 "
23669,550,unsp,New,False,10,1,Black,4.6,Gasoline,OH,ENC,Premium,Alloy,unsp,68," $116,055.00 "
23670,550,unsp,New,False,25,1,White,4.6,Gasoline,NY,Mid,Premium,Alloy,unsp,70," $114,070.00 "
23672,550,unsp,New,False,8,2,White,4.6,Gasoline,PA,Mid,Premium,Alloy,unsp,70," $107,880.00 "
23675,550,unsp,New,False,7,1,Silver,4.6,Gasoline,NJ,Mid,Premium,Alloy,unsp,66," $115,065.00 "
23676,550,unsp,New,False,26,1,Silver,4.6,Gasoline,AZ,Mtn,unsp,Alloy,unsp,10," $123,490.00 "
23678,550,unsp,New,False,9,1,Blue,4.6,Gasoline,NY,Mid,unsp,unsp,unsp,74," $105,345.00 "
23679,550,unsp,New,False,6,1,White,4.6,Gasoline,NY,Mid,unsp,unsp,unsp,30," $123,985.00 "
23681,550,unsp,New,False,7,2,Black,4.6,Gasoline,WI,ENC,unsp,unsp,unsp,50," $107,085.00 "
23682,550,unsp,New,False,16,1,Black,4.6,Gasoline,NY,Mid,unsp,unsp,18,5," $108,290.00 "
23683,550,unsp,New,False,8,1,unsp,4.6,Gasoline,IL,ENC,unsp,unsp,unsp,0," $112,510.00 "
23686,550,unsp,New,False,8,1,Blue,4.6,Gasoline,CO,Mtn,Premium,Alloy,unsp,68," $116,125.00 "
23688,550,unsp,New,False,17,1,White,4.6,Gasoline,NY,Mid,Premium,Alloy,unsp,70," $108,890.00 "
23690,550,unsp,New,False,12,2,Silver,4.6,Gasoline,MA,New,unsp,unsp,unsp,54," $105,885.00 "
23692,550,unsp,New,False,24,2,Blue,4.6,Gasoline,MI,ENC,Premium,Alloy,unsp,49," $105,885.00 "
23695,550,unsp,New,False,5,1,Black,4.6,Gasoline,NY,Mid,Premium,unsp,unsp,74," $108,555.00 "
23700,63 AMG,unsp,New,False,26,1,Gray,5.5,Gasoline,CA,Pac,unsp,unsp,unsp,1," $198,175.00 "
23701,63 AMG,unsp,New,False,10,1,Blue,5.5,Gasoline,FL,SoA,unsp,Alloy,20,64," $179,225.00 "
23703,550,unsp,New,False,41,1,Silver,4.7,Gasoline,NJ,Mid,Premium,Alloy,unsp,77," $139,065.00 "
23704,550,unsp,New,False,31,1,Black,4.7,Gasoline,DE,SoA,Premium,Alloy,unsp,76," $138,265.00 "
23707,550,unsp,New,False,22,1,Gray,4.7,Gasoline,NY,Mid,Premium,Alloy,unsp,70," $134,625.00 "
23708,550,unsp,New,False,25,1,Silver,4.7,Gasoline,NY,Mid,unsp,unsp,19,4," $138,265.00 "
23709,550,unsp,New,False,37,1,unsp,4.7,Gasoline,NJ,Mid,Premium,Alloy,19,74," $135,015.00 "
23711,550,unsp,New,False,47,1,Black,4.7,Gasoline,CA,Pac,unsp,unsp,19,97," $128,885.00 "
23712,320,unsp,Used,False,126765,21,unsp,3.2,Gasoline,TX,WSC,unsp,Alloy,unsp,28," $3,595.00 "
23713,320,unsp,Used,False,147234,21,Gray,3.2,Gasoline,MD,SoA,unsp,unsp,unsp,14," $6,995.00 "
23714,420,unsp,Used,False,128155,21,Black,4.2,Gasoline,MN,WNC,unsp,Alloy,unsp,22," $3,995.00 "
23720,350,unsp,Used,False,117119,10,Black,3.7,Gasoline,FL,SoA,Bose,Alloy,17,90," $11,980.00 "
23721,350,unsp,Used,False,83649,10,Black,3.7,Gasoline,CA,Pac,Bose,unsp,17,69," $12,989.00 "
23726,430,unsp,Used,False,95000,13,Gray,4.3,Gasoline,CA,Pac,Premium,unsp,unsp,36," $7,450.00 "
23728,430,unsp,Used,True,164484,12,Silver,4.3,Gasoline,TN,ESC,Premium,unsp,unsp,38," $8,995.00 "
23730,430,unsp,Used,False,64208,13,Silver,4.3,Gasoline,CA,Pac,Bose,Alloy,unsp,71," $11,981.00 "
23733,430,unsp,Used,False,68535,12,Silver,4.3,Gasoline,PA,Mid,Premium,Alloy,unsp,18," $14,999.00 "
23736,430,unsp,Used,False,76615,14,White,4.3,Gasoline,NY,Mid,Premium,Alloy,unsp,39," $12,999.00 "
23737,430,unsp,Used,False,109448,13,Black,4.3,Gasoline,NC,SoA,Bose,Alloy,17,45," $9,988.00 "
23738,430,unsp,Used,False,67187,13,Silver,4.3,Gasoline,FL,SoA,Bose,Alloy,17,51," $10,980.00 "
23739,430,unsp,Used,False,124525,10,Silver,4.3,Gasoline,NC,SoA,unsp,Alloy,unsp,53," $11,988.00 "
23740,430,unsp,Used,False,95478,10,White,4.3,Gasoline,TX,WSC,unsp,unsp,unsp,16," $11,995.00 "
23741,430,unsp,Used,False,109525,10,unsp,4.3,Gasoline,FL,SoA,Premium,Alloy,unsp,56," $9,999.00 "
23744,430,unsp,Used,False,131876,13,Black,4.3,Gasoline,FL,SoA,Premium,Alloy,unsp,18," $8,488.00 "
23745,430,unsp,Used,False,122771,13,Black,4.3,Gasoline,CA,Pac,unsp,Alloy,unsp,48," $10,995.00 "
23747,430,unsp,Used,False,70757,12,Blue,4.3,Gasoline,GA,SoA,Premium,unsp,unsp,33," $14,930.00 "
23749,430,unsp,Used,False,115194,13,Silver,4.3,Gasoline,TN,ESC,unsp,Alloy,unsp,54," $8,999.00 "
23750,430,unsp,Used,False,115515,16,Red,4.3,Gasoline,NV,Mtn,Premium,Alloy,unsp,43," $8,900.00 "
23751,430,unsp,Used,False,61181,15,Silver,4.3,Gasoline,CA,Pac,Bose,Alloy,unsp,13," $11,415.00 "
23753,430,unsp,Used,True,96050,15,Black,4.3,Gasoline,NJ,Mid,unsp,unsp,unsp,35," $7,194.00 "
23754,430,unsp,Used,False,99561,14,Black,4.3,Gasoline,NV,Mtn,unsp,Alloy,unsp,56," $7,499.00 "
23755,430,unsp,Used,False,150500,12,Silver,4.3,Gasoline,AZ,Mtn,unsp,unsp,unsp,9," $7,495.00 "
23760,55 AMG,unsp,Used,False,102297,12,Black,5.4,Gasoline,TX,WSC,Bose,unsp,unsp,5," $12,995.00 "
23761,55 AMG,unsp,Used,False,81000,12,Gray,5.4,Gasoline,CA,Pac,Premium,unsp,unsp,40," $10,999.00 "
23762,500,unsp,Used,False,83059,14,Silver,5,Gasoline,VA,SoA,Premium,Alloy,unsp,59," $10,485.00 "
23763,500,unsp,Used,False,64599,14,Gold,5,Gasoline,TX,WSC,unsp,unsp,unsp,0," $9,981.00 "
23767,500,unsp,Used,False,153140,15,Silver,5,Gasoline,CA,Pac,Premium,Alloy,unsp,39," $4,500.00 "
23769,500,unsp,Used,False,92578,14,Black,5,Gasoline,TX,WSC,unsp,Alloy,unsp,50," $12,765.00 "
23770,500,unsp,Used,False,99000,11,Gray,5,Gasoline,TX,WSC,Bose,Alloy,unsp,31," $10,999.00 "
23771,500,unsp,Used,False,67035,10,Black,5,Gasoline,WA,Pac,unsp,Alloy,unsp,34," $19,995.00 "
23772,500,unsp,Used,False,131918,10,Black,5,Gasoline,MO,WNC,Premium,Alloy,unsp,58," $9,958.00 "
23773,500,unsp,Used,False,32877,10,Silver,5,Gasoline,AL,ESC,Premium,Alloy,unsp,56," $18,000.00 "
23774,500,unsp,Used,False,103962,14,Black,5,Gasoline,TX,WSC,unsp,unsp,unsp,0," $10,995.00 "
23776,500,unsp,Used,False,147120,13,Blue,5,Gasoline,FL,SoA,unsp,Alloy,unsp,51," $10,250.00 "
23777,500,unsp,Used,False,121649,10,Gray,5,Gasoline,SC,SoA,Bose,Alloy,unsp,55," $13,495.00 "
23778,500,unsp,Used,True,66281,16,unsp,5,Gasoline,TN,ESC,Premium,Alloy,unsp,51," $14,805.00 "
23779,500,unsp,Used,False,131643,16,Silver,5,Gasoline,TX,WSC,unsp,unsp,unsp,9," $6,995.00 "
23782,500,unsp,Used,False,98938,10,Gray,5,Gasoline,CA,Pac,Bose,unsp,17,90," $16,995.00 "
23784,500,unsp,Used,False,75862,12,White,5,Gasoline,VA,SoA,Premium,unsp,unsp,37," $11,985.00 "
23786,500,unsp,Used,True,93307,12,Gray,5,Gasoline,GA,SoA,Bose,Alloy,17,65," $12,788.00 "
23788,500,unsp,Used,False,109000,10,Black,5,Gasoline,TX,WSC,unsp,unsp,unsp,14," $10,890.00 "
23791,500,unsp,Used,False,129948,15,Black,5,Gasoline,CA,Pac,Bose,Premium,unsp,19," $10,999.00 "
23792,500,unsp,Used,False,61063,13,Silver,5,Gasoline,FL,SoA,unsp,unsp,unsp,1," $14,997.00 "
23796,500,unsp,Used,False,89008,15,Silver,5,Gasoline,WA,Pac,Bose,Premium,unsp,21," $9,995.00 "
23799,500,unsp,Used,False,85799,16,Black,5,Gasoline,MD,SoA,unsp,Alloy,unsp,58," $5,999.00 "
23802,500,unsp,Used,False,90455,16,Black,5,Gasoline,GA,SoA,unsp,unsp,unsp,12," $9,900.00 "
23803,500,unsp,Used,False,140104,15,Black,5,Gasoline,NC,SoA,unsp,unsp,unsp,42," $11,840.00 "
23804,500,unsp,Used,False,69699,15,Black,5,Gasoline,KY,ESC,Premium,Alloy,unsp,51," $12,810.00 "
23805,500,unsp,Used,False,136744,16,Black,5,Gasoline,IN,ENC,unsp,Alloy,unsp,20," $5,900.00 "
23809,600,unsp,Used,False,37779,13,Black,5.5,Gasoline,NJ,Mid,Premium,unsp,unsp,46," $19,975.00 "
23810,600,unsp,Used,False,119515,15,Black,5.8,Gasoline,OH,ENC,unsp,Alloy,unsp,20," $9,900.00 "
23813,430,unsp,Used,False,144015,12,Silver,4.3,Gasoline,MI,ENC,Harman Kardon,Alloy,unsp,72," $8,990.00 "
23814,430,unsp,Used,False,119403,12,Black,4.3,Gasoline,WA,Pac,Bose,Alloy,unsp,29," $11,995.00 "
23815,430,unsp,Used,False,97850,12,Black,4.3,Gasoline,NY,Mid,unsp,unsp,unsp,57," $7,995.00 "
23816,430,unsp,Used,False,98925,12,Black,4.3,Gasoline,NJ,Mid,Bose,Alloy,17,46," $8,995.00 "
23817,430,unsp,Used,True,137884,11,Black,4.3,Gasoline,MA,New,Premium,Alloy,unsp,58," $10,988.00 "
23819,430,unsp,Used,False,90790,10,Black,4.3,Gasoline,CA,Pac,unsp,Premium,unsp,20," $12,999.00 "
23820,500,unsp,Used,False,109586,13,Black,5,Gasoline,WA,Pac,Bose,Alloy,unsp,21," $9,995.00 "
23821,500,unsp,Used,False,151000,13,unsp,5,Gasoline,CA,Pac,unsp,unsp,unsp,0," $6,700.00 "
23822,500,unsp,Used,False,126500,12,Black,5,Gasoline,NJ,Mid,unsp,unsp,unsp,0," $5,000.00 "
23824,500,unsp,Used,False,188012,13,Silver,5,Gasoline,MN,WNC,Premium,unsp,unsp,35," $8,695.00 "
23825,550,unsp,Used,False,39912,9,Black,5.5,Gasoline,TN,ESC,unsp,unsp,unsp,64," $27,523.00 "
23826,550,unsp,Used,False,99813,9,Gray,5.5,Gasoline,FL,SoA,Premium,unsp,unsp,34," $19,900.00 "
23827,550,unsp,Used,False,90492,9,Silver,5.5,Gasoline,FL,SoA,unsp,unsp,unsp,5," $24,995.00 "
23828,550,unsp,Used,False,49629,9,Silver,5.5,Gasoline,FL,SoA,Premium,Alloy,unsp,41," $29,980.00 "
23829,550,unsp,Used,False,61150,9,Gray,5.5,Gasoline,FL,SoA,unsp,unsp,unsp,1," $25,291.00 "
23831,550,unsp,Used,False,90641,9,Gray,5.5,Gasoline,CA,Pac,Harman Kardon,Alloy,unsp,21," $23,993.00 "
23832,550,unsp,Used,False,131403,9,Gray,5.5,Gasoline,IL,ENC,unsp,Alloy,unsp,50," $16,950.00 "
23833,550,unsp,Used,False,72628,9,White,5.5,Gasoline,MA,New,Premium,Alloy,unsp,60," $29,995.00 "
23835,550,unsp,Used,False,133362,9,Black,5.5,Gasoline,CA,Pac,Harman Kardon,Alloy,unsp,19," $24,995.00 "
23837,550,unsp,Used,False,68533,9,unsp,5.5,Gasoline,FL,SoA,Harman Kardon,unsp,unsp,33," $29,991.00 "
23839,550,unsp,Used,False,117214,9,Black,5.5,Gasoline,CA,Pac,unsp,unsp,unsp,13," $26,888.00 "
23840,550,unsp,Used,False,39298,9,White,5.5,Gasoline,FL,SoA,Premium,unsp,unsp,34," $42,500.00 "
23843,550,unsp,Used,False,63031,8,Black,5.5,Gasoline,NC,SoA,unsp,unsp,unsp,10," $33,996.00 "
23844,550,unsp,Used,False,86693,9,Silver,5.5,Gasoline,TN,ESC,Harman Kardon,Alloy,unsp,65," $23,484.00 "
23845,550,unsp,Used,False,47471,9,Gray,5.5,Gasoline,OH,ENC,Harman Kardon,unsp,unsp,78," $29,995.00 "
23846,550,unsp,Used,False,75005,9,Gray,5.5,Gasoline,VA,SoA,unsp,Alloy,unsp,54," $25,900.00 "
23847,550,unsp,Used,True,71992,9,Gray,5.5,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,51," $28,900.00 "
23849,550,unsp,Used,False,86000,9,Silver,5.5,Gasoline,GA,SoA,unsp,Alloy,unsp,44," $25,999.00 "
23850,550,unsp,Used,False,18652,9,Black,5.5,Gasoline,TX,WSC,unsp,unsp,unsp,0," $39,991.00 "
23854,550,unsp,Used,False,105698,9,White,5.5,Gasoline,FL,SoA,unsp,unsp,unsp,15," $13,900.00 "
23855,550,unsp,Used,True,83748,9,White,5.5,Gasoline,CA,Pac,unsp,unsp,unsp,0," $26,986.00 "
23857,550,unsp,Used,False,113504,8,Black,5.5,Gasoline,TX,WSC,Harman Kardon,Alloy,18,57," $22,995.00 "
23859,550,unsp,Used,True,64119,9,Silver,5.5,Gasoline,WV,SoA,Premium,Alloy,unsp,56," $24,919.00 "
23860,550,unsp,Used,True,85980,8,Black,5.5,Gasoline,GA,SoA,unsp,unsp,unsp,0," $31,999.00 "
23863,550,unsp,Used,False,82074,9,Black,5.5,Gasoline,FL,SoA,unsp,unsp,unsp,62," $25,800.00 "
23865,550,unsp,Used,False,81148,9,White,5.5,Gasoline,CA,Pac,Harman Kardon,Alloy,unsp,49," $27,888.00 "
23866,550,unsp,Used,False,102635,9,Silver,5.5,Gasoline,TX,WSC,Premium,Alloy,unsp,39," $19,995.00 "
23867,550,unsp,Used,False,51877,9,White,5.5,Gasoline,NC,SoA,unsp,Alloy,unsp,56," $31,000.00 "
23870,550,unsp,Used,False,72331,8,unsp,5.5,Gasoline,CA,Pac,Premium,Premium,unsp,44," $25,995.00 "
23871,550,unsp,Used,False,83445,9,Silver,5.5,Gasoline,CA,Pac,unsp,unsp,unsp,30," $29,999.00 "
23873,550,unsp,Used,False,67147,9,Black,5.5,Gasoline,CA,Pac,Premium,Alloy,unsp,44," $28,999.00 "
23876,550,unsp,Used,False,104853,9,Gold,5.5,Gasoline,PA,Mid,unsp,Alloy,unsp,46," $29,900.00 "
23877,550,unsp,Used,False,106497,9,White,5.5,Gasoline,NY,Mid,Harman Kardon,Alloy,unsp,61," $22,993.00 "
23879,550,unsp,Used,False,89054,9,Gray,5.5,Gasoline,PA,Mid,Premium,Alloy,unsp,57," $22,995.00 "
23880,550,unsp,Used,False,43781,9,Green,5.5,Gasoline,MS,ESC,unsp,Alloy,unsp,58," $39,800.00 "
23882,550,unsp,Used,False,75501,7,unsp,5.5,Gasoline,FL,SoA,unsp,Chrome,unsp,2," $39,500.00 "
23883,550,unsp,Used,False,50986,7,Silver,5.5,Gasoline,CA,Pac,Premium,unsp,unsp,39," $41,999.00 "
23885,600,unsp,Used,False,69560,9,unsp,5.5,Gasoline,TX,WSC,unsp,unsp,unsp,37," $27,799.00 "
23886,600,unsp,Used,False,78335,9,Silver,5.5,Gasoline,TX,WSC,Premium,unsp,unsp,44," $34,980.00 "
23887,63 AMG,unsp,Used,False,79000,8,Beige,6.3,Gasoline,GA,SoA,unsp,Alloy,unsp,47," $39,977.00 "
23890,63 AMG,unsp,Used,False,38973,8,Black,6.3,Gasoline,PA,Mid,Harman Kardon,Premium,unsp,31," $46,125.00 "
23891,63 AMG,unsp,Used,False,101304,8,Gray,6.3,Gasoline,PA,Mid,unsp,Alloy,unsp,53," $34,500.00 "
23892,63 AMG,unsp,Used,False,71067,8,Gray,6.3,Gasoline,NJ,Mid,Premium,Alloy,unsp,68," $37,987.00 "
23893,65 AMG,unsp,Used,False,35092,8,Black,6,Gasoline,CA,Pac,unsp,unsp,unsp,0," $64,888.00 "
23894,550,unsp,Used,True,43565,6,Black,5.5,Gasoline,TX,WSC,Harman Kardon,unsp,unsp,60," $43,888.00 "
23896,550,unsp,Used,True,47511,6,Silver,5.5,Gasoline,AL,ESC,unsp,unsp,unsp,54," $43,900.00 "
23897,550,unsp,Used,True,12722,6,White,5.5,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,76," $47,450.00 "
23899,550,unsp,Used,True,17775,5,Gray,5.5,Gasoline,CA,Pac,unsp,Alloy,unsp,55," $48,995.00 "
23900,550,unsp,CPO,False,43488,6,Blue,5.5,Gasoline,LA,WSC,Premium,Alloy,unsp,63," $56,983.00 "
23901,550,unsp,CPO,False,37548,6,Black,5.5,Gasoline,TX,WSC,Harman Kardon,unsp,unsp,60," $49,888.00 "
23903,550,unsp,Used,True,35403,6,Black,5.5,Gasoline,FL,SoA,unsp,unsp,unsp,39," $44,991.00 "
23906,550,unsp,Used,False,28097,5,Silver,5.5,Gasoline,CA,Pac,Harman Kardon,Premium,unsp,34," $54,888.00 "
23908,550,unsp,Used,False,18890,5,Gray,5.5,Gasoline,TX,WSC,Premium,Alloy,unsp,51," $50,995.00 "
23909,550,unsp,Used,True,26883,5,White,5.5,Gasoline,TN,ESC,unsp,unsp,unsp,0," $53,908.00 "
23910,550,unsp,Used,False,64420,6,Gray,5.5,Gasoline,OR,Pac,unsp,unsp,unsp,6," $37,995.00 "
23911,550,unsp,CPO,False,38000,5,Black,5.5,Gasoline,FL,SoA,unsp,unsp,unsp,5," $44,994.00 "
23915,550,unsp,Used,False,41328,6,Gray,5.5,Gasoline,CA,Pac,Harman Kardon,unsp,unsp,93," $39,995.00 "
23917,550,unsp,Used,False,42422,5,White,5.5,Gasoline,FL,SoA,unsp,Alloy,unsp,63," $47,950.00 "
23919,550,unsp,Used,True,85110,6,Black,5.5,Gasoline,CA,Pac,Premium,Alloy,unsp,66," $33,980.00 "
23920,550,unsp,CPO,True,37840,6,Blue,5.5,Gasoline,KY,ESC,Premium,Alloy,unsp,77," $48,991.00 "
23921,550,unsp,Used,False,31650,4,Silver,4.6,Gasoline,AL,ESC,Premium,Alloy,unsp,67," $59,888.00 "
23922,550,unsp,Used,True,32663,3,Black,4.6,Gasoline,NC,SoA,unsp,Alloy,20,85," $73,864.00 "
23923,550,unsp,CPO,False,6108,3,Silver,4.6,Gasoline,AR,WSC,unsp,Alloy,unsp,3," $67,870.00 "
23929,550,unsp,Used,False,29675,3,Gray,4.6,Gasoline,FL,SoA,Premium,Alloy,unsp,73," $66,792.00 "
23930,550,unsp,CPO,False,16387,3,White,4.6,Gasoline,AZ,Mtn,Harman Kardon,Alloy,unsp,82," $65,888.00 "
23934,550,unsp,Used,True,34005,4,Black,4.6,Gasoline,NC,SoA,unsp,unsp,unsp,53," $59,988.00 "
23936,550,unsp,CPO,True,27928,4,Black,4.6,Gasoline,FL,SoA,Premium,Alloy,unsp,63," $57,691.00 "
23937,550,unsp,Used,True,32136,4,Silver,4.6,Gasoline,CA,Pac,Premium,Alloy,unsp,70," $49,900.00 "
23940,550,unsp,CPO,True,37044,3,White,4.6,Gasoline,TX,WSC,unsp,unsp,unsp,67," $62,582.00 "
23942,550,unsp,Used,False,12060,3,White,4.6,Gasoline,TN,ESC,Harman Kardon,Alloy,unsp,66," $75,471.00 "
23943,550,unsp,CPO,True,19658,3,White,4.6,Gasoline,CA,Pac,Premium,Alloy,unsp,70," $61,995.00 "
23944,550,unsp,CPO,False,8233,3,Black,4.6,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,70," $82,991.00 "
23945,550,unsp,Used,True,11494,4,Gray,4.6,Gasoline,TX,WSC,unsp,unsp,unsp,0," $64,991.00 "
23946,550,unsp,CPO,False,29453,3,White,4.6,Gasoline,TN,ESC,Premium,Alloy,unsp,79," $68,471.00 "
23947,550,unsp,Used,False,7572,3,Black,4.6,Gasoline,FL,SoA,Harman Kardon,Alloy,unsp,74," $69,500.00 "
23948,550,unsp,CPO,False,34751,3,Black,4.6,Gasoline,CA,Pac,unsp,Alloy,unsp,81," $67,998.00 "
23949,550,unsp,Used,False,23866,3,White,4.6,Gasoline,FL,SoA,unsp,unsp,unsp,2," $62,884.00 "
23950,550,unsp,Used,True,23178,3,Black,4.6,Gasoline,FL,SoA,unsp,unsp,unsp,2," $60,991.00 "
23952,550,unsp,CPO,False,22730,4,Black,4.6,Gasoline,AZ,Mtn,Harman Kardon,unsp,unsp,29," $59,991.00 "
23953,550,unsp,CPO,False,14385,3,Black,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,1," $66,988.00 "
23955,550,unsp,Used,True,31774,4,Black,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,0," $49,995.00 "
23956,550,unsp,CPO,True,39153,4,Black,4.6,Gasoline,CA,Pac,Premium,Alloy,unsp,83," $52,986.00 "
23957,550,unsp,New,False,106,3,Silver,4.6,Gasoline,CA,Pac,Premium,Premium,unsp,55," $101,805.00 "
23959,550,unsp,Used,False,45558,3,Red,4.6,Gasoline,CA,Pac,unsp,Alloy,unsp,23," $53,888.00 "
23960,550,unsp,Used,False,9617,3,Silver,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,3," $65,988.00 "
23961,550,unsp,Used,True,8414,3,Black,4.6,Gasoline,FL,SoA,unsp,Alloy,unsp,11," $65,993.00 "
23962,63 AMG,unsp,Used,False,4603,5,Silver,5.5,Gasoline,TX,WSC,Bang Olufsen,unsp,unsp,44," $98,900.00 "
23963,63 AMG,unsp,CPO,False,31315,5,Black,5.5,Gasoline,NY,Mid,Premium,Alloy,20,73," $82,995.00 "
23964,63 AMG,unsp,CPO,True,15584,4,Silver,5.5,Gasoline,OK,WSC,Premium,Alloy,unsp,77," $92,988.00 "
23965,63 AMG,unsp,CPO,False,7453,4,Black,5.5,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,81," $87,780.00 "
23966,63 AMG,unsp,Used,False,26326,5,Black,5.5,Gasoline,FL,SoA,unsp,unsp,unsp,11," $77,900.00 "
23967,63 AMG,unsp,Used,False,19719,4,Black,5.5,Gasoline,OH,ENC,Premium,unsp,unsp,49," $79,800.00 "
23968,600,unsp,Used,True,22745,5,Black,5.5,Gasoline,CA,Pac,Premium,Alloy,unsp,73," $79,995.00 "
23969,600,unsp,Used,False,31072,6,Gray,5.5,Gasoline,GA,SoA,Premium,Alloy,unsp,53," $59,999.00 "
23970,63 AMG,unsp,Used,False,26192,6,Black,6.3,Gasoline,CA,Pac,Harman Kardon,Alloy,unsp,76," $62,888.00 "
23971,63 AMG,unsp,CPO,False,15047,6,Black,6.3,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,76," $63,991.00 "
23972,63 AMG,unsp,Used,True,34448,6,Black,6.3,Gasoline,MS,ESC,unsp,unsp,unsp,59," $73,800.00 "
23974,550,unsp,Used,False,49825,8,Black,5.5,Gasoline,PA,Mid,Premium,Alloy,unsp,63," $30,979.00 "
23975,550,unsp,Used,True,75748,8,Gray,5.5,Gasoline,NY,Mid,unsp,unsp,unsp,9," $29,850.00 "
23976,550,unsp,Used,True,75247,8,Black,5.5,Gasoline,NJ,Mid,Premium,Alloy,unsp,70," $33,993.00 "
23978,550,unsp,Used,True,59261,7,White,5.5,Gasoline,OK,WSC,Premium,Alloy,unsp,74," $35,000.00 "
23979,550,unsp,Used,False,69877,8,White,5.5,Gasoline,UT,Mtn,unsp,unsp,unsp,29," $37,295.00 "
23980,550,unsp,Used,False,52410,8,Black,5.5,Gasoline,IL,ENC,Harman Kardon,Alloy,unsp,66," $31,985.00 "
23981,550,unsp,Used,False,143335,8,unsp,5.5,Gasoline,IL,ENC,Premium,unsp,unsp,52," $25,999.00 "
23986,550,unsp,Used,False,64570,7,Black,5.5,Gasoline,SC,SoA,Premium,Alloy,unsp,72," $29,851.00 "
23987,550,unsp,Used,False,63127,7,Blue,5.5,Gasoline,FL,SoA,Harman Kardon,unsp,unsp,69," $30,800.00 "
23988,550,unsp,Used,False,59128,8,Silver,5.5,Gasoline,VA,SoA,unsp,Alloy,unsp,82," $34,785.00 "
23993,550,unsp,Used,False,111759,8,Black,5.5,Gasoline,NY,Mid,unsp,unsp,unsp,47," $25,900.00 "
23994,550,unsp,Used,False,137086,7,Silver,5.5,Gasoline,CA,Pac,unsp,Alloy,unsp,13," $23,991.00 "
23995,550,unsp,Used,False,16006,7,Black,5.5,Gasoline,FL,SoA,Premium,Alloy,unsp,69," $39,900.00 "
23996,550,unsp,Used,False,91259,9,Black,5.5,Gasoline,PA,Mid,unsp,Alloy,unsp,52," $25,000.00 "
23999,550,unsp,Used,False,70524,8,Black,5.5,Gasoline,MO,WNC,Harman Kardon,unsp,unsp,36," $34,964.00 "
24000,550,unsp,Used,False,98293,8,White,5.5,Gasoline,OH,ENC,Premium,unsp,unsp,50," $24,993.00 "
24001,550,unsp,Used,False,48655,9,Gray,5.5,Gasoline,PA,Mid,Premium,Alloy,unsp,55," $32,981.00 "
24003,550,unsp,Used,False,95997,9,Red,5.5,Gasoline,VA,SoA,Premium,Alloy,unsp,54," $25,900.00 "
24005,550,unsp,Used,False,129845,8,Silver,5.5,Gasoline,NY,Mid,Premium,unsp,unsp,62," $20,500.00 "
24006,550,unsp,Used,False,99000,8,White,5.5,Gasoline,NY,Mid,Premium,unsp,unsp,62," $25,995.00 "
24008,550,unsp,Used,True,109543,9,White,5.5,Gasoline,TX,WSC,Premium,unsp,unsp,44," $21,977.00 "
24009,550,unsp,Used,True,89187,9,Gray,5.5,Gasoline,NJ,Mid,unsp,Alloy,unsp,66," $25,925.00 "
24012,550,unsp,Used,False,58879,9,Blue,5.5,Gasoline,VA,SoA,Harman Kardon,unsp,unsp,89," $26,991.00 "
24013,550,unsp,Used,False,91976,9,Black,5.5,Gasoline,NJ,Mid,Premium,Alloy,unsp,65," $22,990.00 "
24015,550,unsp,Used,False,83181,8,Black,5.5,Gasoline,NY,Mid,unsp,Alloy,unsp,46," $31,995.00 "
24016,550,unsp,Used,False,32229,8,Black,5.5,Gasoline,CA,Pac,Premium,Alloy,unsp,64," $58,991.00 "
24017,550,unsp,Used,False,57495,8,Silver,5.5,Gasoline,PA,Mid,Premium,Alloy,unsp,66," $36,998.00 "
24018,550,unsp,Used,True,89305,8,Gray,5.5,Gasoline,TX,WSC,unsp,unsp,unsp,19," $23,490.00 "
24021,350,unsp,CPO,True,25402,4,Black,3,Diesel,CA,Pac,Harman Kardon,Alloy,unsp,28," $56,992.00 "
24022,350,unsp,CPO,False,71639,4,Brown,3,Diesel,PA,Mid,Premium,Alloy,unsp,69," $41,873.00 "
24023,350,unsp,CPO,False,42315,4,unsp,3,Diesel,CA,Pac,unsp,unsp,unsp,80," $49,970.00 "
